Record ID,Creator of the record,Checked,Corpus name,Corpus ID number,Corpus ID numeric,SEG number,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief decoration,Architectural relief,Figural relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords,Formulaic keywords,Honorific keywords,Religious keywords,Epithet >,Collective group names,Geographic names,Imperial titulature,Currency,Person >,Visual documentation
8725,2,Yes,"IG Bulg 3,2",1849,51849,,8726,p POINT(27.2555351 42.3840352),2 Vicinity,"Found in a place called Karkchali, SW from Deultum.",No,N/A,No,Stone,Limestone,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Funerary,"Roman man dedicated to his wife, sons to their mother, Greek sounding individuals present.",9,,,,,,,,No,No,8727|8729|8730|8731|8732|8733,
8734,2,Yes,"IG Bulg 3,2",1850,51850,,8726,p POINT(27.2673627 42.3917743),2 Vicinity,,No,N/A,No,Stone,Marble,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Other > notes,,Part of sarcophagus.,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Funerary,"Part of sarcophagus inscribed with funerary inscription, Roman female names.",5,,1927|1921,,6497,,,,No,No,8736|8737,
8738,2,Yes,"IG Bulg 3,2",1851,51851,,8739,p POINT(27.0847321 42.1902456),2 Vicinity,Found in a place Golo Bardo near village Fakiya.,No,N/A,No,Stone,Other >,,Architectural feature,5 Squeeze,4 N/A,1 Architectural / Ornamental,Column,,,No,,,,,,No,Prose,,Irregular,Private,,Dedicatory,"Dedication made by a client, for a healing of his Roman patron.",8,,1903,,,,,,No,No,8740,
8741,2,Yes,"IG Bulg 3,2",1852,51852,,8742,p POINT(27.1976852 42.1917082),3 Region,"Found in Sv. Petka monastery, E of the village.",Yes,Secondary,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Funerary,Funerary inscription of Thracian magistrate (kleronomos) made by his brother. Man lived 38 years. ,10,7876,1903|1933|8743,,6497,,,,No,No,8745|7397|8747,
11541,2,Yes,"IG Bulg 3,2",1853,51853,,11542,p POINT(27.4556923 42.1610494),3 Region,"Reuse in a church Sv. Ilia, SE of the village.",Yes,Secondary,No,Stone,Marble,,Stele,8 Lost,4 N/A,,,,,No,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Dedicatory,"Dedication to Herakles, made by Romanized Thracian.",6,,1903|1907,,1876,,,,No,No,11543,
11544,2,Yes,"IG Bulg 3,2",1853 bis,51853.2,,11542,p POINT(27.4606705 42.1663935),2 Vicinity,"Found on the hill Bosna near the village, where the Sv. Ilia sanctuary used to be.",No,N/A,No,Stone,Marble,,Architectural feature,7 Drawing,1 Relief,1 Architectural / Ornamental,Altar,,,No,,,,,,No,Prose,,Irregular,Private,,Dedicatory,Dedication to Zeus and Hera.,2,,1903,,1901|1875,,,,No,No,,
11545,2,Yes,"IG Bulg 3,2",1854,51854,,11546,p POINT(27.4402428 42.1096849),3 Region,"Reused, in a church Sv. Marina, 1 km E from the village",Yes,Secondary,No,Stone,Marble,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Column,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Dedicatory,"Dedication to Zeus Syroteres (possibly local?) made by Greek, maybe soldier",6,,,,1901|1896,4039|11547,,,No,No,11548,
11549,2,Yes,"IG Bulg 3,2",1855,51855,,11546,p POINT(27.4177551 42.1098122),2 Vicinity,in the village Zvezdets,No,N/A,No,Stone,Marble,,Architectural feature,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Column,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Dedicatory,Dedication to the Theos Megalos.,6,,1907|1917,,1897,,,,No,No,,
11550,2,Yes,"IG Bulg 3,2",1856,51856,,11546,p POINT(27.4170685 42.1105763),3 Region,reused in a church,Yes,Secondary,No,Stone,,,Architectural feature,9 Undeterminable,4 N/A,1 Architectural / Ornamental,Column,,,No,,,,,,No,Prose,,Irregular,Private,,Dedicatory,Dedication of bomos from the own expenses of the dedicant.,3,,3446,,1868,,,,No,No,,
11551,2,Yes,"IG Bulg 3,2",1857,51857,,11552,p POINT(27.5761986 42.1011519),3 Region,"E fo the village, in Sv. Duh ruins",Yes,Secondary,No,Stone,Marble,,Stele,7 Drawing,4 N/A,,,,,No,,,,,,No,Prose,,Irregular,Private,,Funerary,Speaking inscription to the passer-by.,4,,1930,,,,,,No,No,,
11553,2|1793,Yes,"IG Bulg 3,2",1859|5654,51859,,11554,p POINT(27.5162029 41.9689355),2 Vicinity,"Mishkova niva, 4 km S of the town, Gradishteto hill",No,N/A,No,Stone,Marble,,Architectural feature,1 Intact,1 Relief,1 Architectural / Ornamental,Altar,,,Yes,155,156,Roman,2,,No,Prose,Roman style,Irregular,Private,,Dedicatory,"Dedication of bomos to Apollo Aulariokos, made by Greek from the Greek mining community that settled in the region.",13,,1903|1907,,1860|1896|1868,11555|4039,,,No,No,4880,
11556,2,Yes,"IG Bulg 3,2",1860,51860,,11554,p POINT(27.519722 41.9741044),2 Vicinity,"under Gradishteto hill, S of the town, Mishkova niva",No,N/A,No,Stone,Marble,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Altar,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Dedicatory,Dedication to Apollo Aulariokos,5,,2351,,1896,11555,,,No,No,,
11559,2|1793,Yes,"IG Bulg 3,2",1861|5655,51861,,11554,p POINT(27.5180054 41.9721901),3 Region,"Found in the town of Derekyoy, then reused in the church Sv. Bogoroditsa",Yes,Secondary,No,Stone,Marble,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Dedicatory,Dedication to Heracles by Greek.,5,,1909,,1876,,,,No,No,11560,
11561,2|1793,Yes,"IG Bulg 3,2",1862|5656,51862,,11554,p POINT(27.5180912 41.9760187),3 Region,"under the Gradishteto hill, S of the town, later reused in the church Sv. Bogoroditsa",Yes,Secondary,No,Stone,Marble,,Stele,5 Squeeze,4 N/A,,,,,Yes,,,Roman,,,No,Verse,Roman style,Irregular,Private,,Funerary,"Funerary inscription of member of Semele mysteries community, maybe temple servant. ",10,,1930|7974,,4231,,,,No,No,11564,
11565,2|1793,Yes,"IG Bulg 3,2",1863|5657,51863,,11554,p POINT(27.51886 41.97806),3 Region,"under the Gradishteto hill, S of the town, later reused in the Sv. Bogoroditsa church",Yes,Secondary,No,Stone,Marble,,Stele,7 Drawing,4 N/A,,,,,Yes,,,Roman,,,No,Verse,,Irregular,Private,,Funerary,"Greek? client/slave of Roman Oulpios Appianos dedicated to his patron stele and funerary monument (maybe sarcophagus or urn). Also dedicated to partner and family (also with Greek names). Upon opening the funerary monument, there is a fee 5000  Attic drachmas to be paid to the tamias and to the city.",24,1856|1846,1933|1934|1927,,,,,,No,Yes,3973|11566|11568|6665,
11569,2|1793,Yes,"IG Bulg 3,2",1864|5657 bis,51864,,11554,p POINT(27.5248718 41.9795281),3 Region,reused in a school,Yes,Secondary,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Dedicatory,Dedication of bomos made by Greek priest to Zeus and Dionysos for the comrades from the mysteries related community.,5,,1907,,1880|2479|1868|1901|1870,,,,No,No,4025,
11571,2|1793,Yes,"IG Bulg 3,2",1865|5657 bis,51865,,11554,p POINT(27.5247002 41.9794005),3 Region,found in village Braslyan in a church but probably coming from Malko Tarnovo sanctuary at Gradishteto,Yes,Secondary,No,Stone,Marble,,Stele,5 Squeeze,4 N/A,,,,,Yes,,,Roman,,,No,Verse,Roman style,Irregular,Private,,Dedicatory,"Dedication of bomos to Zeus and Dionysos, made by Greek priest, for the mysteries related community.",4,,1907,,1868|1901|1870|1880|2479,,,,No,No,11572,
11570,2,Yes,"IG Bulg 3,2",1866,51866,,11554,p POINT(27.5261593 41.9801023),3 Region,reused in a school,Yes,Secondary,No,Stone,Marble,,Architectural feature,9 Undeterminable,4 N/A,1 Architectural / Ornamental,Column,,,No,,,,,,No,Prose,,Irregular,Private,,Dedicatory,dedication to Apollo,1,,,,1860,,,,No,No,,
11573,2|1793,Yes,"IG Bulg 3,2",1867|5657 ter,51867,,11554,p POINT(27.525816 41.9795281),3 Region,reused in a school,Yes,Secondary,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,Yes,,,Roman,,,No,Verse,Roman style,Irregular,Private,,Funerary,"Inscription addressed to the passing-by stranger, dedicated to anonymous ( maybe Romanized) man and mother of the dedicant, who had built a grave.",3,2635,7974|1919,,,,,,No,No,11575,
11576,2|1793,Yes,"IG Bulg 3,2",1868|5658,51868,,11554,p POINT(27.525816 41.9799747),2 Vicinity,in a sanctuary in mound Golyama Tumba ,No,Religious/Ritual,Yes,Stone,Marble,,Architectural feature,3 Heavily damaged,1 Relief,2 Figural,Altar,Standing person,,Yes,,,Roman,,,No,Verse,Roman style,Irregular,Private,,Funerary,"Funerary inscription of manumitted possibly Greek/Romanized slave of a Roman, who had died in a war ?",2,2895|11580,1925,,,,,,No,No,11578|11579,
11581,2,Yes,"IG Bulg 3,2",1869,51869,,11554,p POINT(27.5301933 41.9764653),3 Region,reused in a house,Yes,Secondary,No,Stone,,,N/A,7 Drawing,4 N/A,,,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Dedicatory,,4,,,,1880,,,,No,No,,
8849,2,Yes,"IG Bulg 3,2",1873,51873,,8850,p POINT(24.8016357 42.2752766),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,2 Figural,,Zeus and Hera,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Dedicatory,,2,,2351,,1901|1875,,,,No,No,8851,
8852,2|1793,Yes,"IG Bulg 3,2",1874|5662,51874,,8850,p POINT(24.7961426 42.2793409),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,Horse   rider,,No,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,3,,1922,,8853|1878,,,,No,No,8854|8855|8856,
8864,2,Yes,"IG Bulg 3,2",1875,51875,,8850,p POINT(24.7659302 42.2590164),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,2 Figural,,Horse   rider,,Yes,,,Roman,,,No,Prose,,Irregular,Private,,Dedicatory,,2,,1907,,1878|1896,,,,No,No,8866,
8867,2,Yes,"IG Bulg 3,2",1876,51876,,8850,p POINT(24.7302246 42.2874689),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,1 Relief,2 Figural,,Horse   rider,,Yes,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,2,,1907,,,,,,No,No,8868,
8869,2,Yes,"IG Bulg 3,2",1877,51877,,8850,p POINT(24.7357178 42.3423053),4 Uncertain,,No,N/A,No,Stone,,,Stele,4 Almost destroyed,1 Relief,2 Figural,,Horse   rider,,Yes,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,2,,2351,,,,,,No,No,,
8870,2,Yes,"IG Bulg 3,2",1878,51878,,8850,p POINT(24.7576904 42.2529178),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,1 Relief,2 Figural,,Horse   rider,,Yes,,,,,,No,Prose,,Irregular,Private,,,,1,,,,,,,,No,No,,
8871,2|1793,Yes,"IG Bulg 3,2",1879|5663,51879,,8850,p POINT(24.7137451 42.2264836),4 Uncertain,"now in Paris, Louvre MND 544",No,N/A,No,Stone,,,Stele,9 Undeterminable,4 N/A,,,,,No,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,2,,,,1878,8872,,,No,No,,
8873,2,Yes,"IG Bulg 3,2",1880,51880,,8850,p POINT(24.7824097 42.305753),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,2 Figural,,Horse   rider,,Yes,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,3,,,,1864|1896,,,,No,No,8874,
8875,2,Yes,"IG Bulg 3,2",1881,51881,,8850,p POINT(24.7412109 42.2610492),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,1,,,,1870,8876,,,No,No,,
8877,2,Yes,"IG Bulg 3,2",1882,51882,,8850,p POINT(24.510498 42.3199703),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,Dionysus,,No,,,Roman,,,No,Prose,,Irregular,Private,,,,1,,,,,,,,No,No,4831,
8878,2,Yes,"IG Bulg 3,2",1883,51883,,8850,p POINT(24.7302246 42.2996589),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,2,,1909,,1883|1861,,,,No,No,,
8879,2,Yes,"IG Bulg 3,2",1884,51884,,8850,p POINT(24.7576904 42.2895007),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,2 Figural,,Standing person|Group of people,standing Hecate,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Dedicatory,,1,,2351,,,,,,No,No,,
8880,2|1793,Yes,"IG Bulg 3,2",1885|5664,51885,,7544,p POINT(24.7439575 42.141005),3 Region,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,2 Figural,,Standing person|Artemis-like,"standing woman in chiton, funerary?",Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,,,2,,2351,,,,,,No,No,8881|8883,
8884,2,Yes,"IG Bulg 3,2",1886,51886,,7544,p POINT(24.7412109 42.2020729),3 Region,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,1 Relief,2 Figural,,Standing person,maybe Zeus? naked walking or dancing person,Yes,,,,,,No,Prose,,Irregular,Private,,,,1,,,,,,,,No,No,,
8885,2,Yes,"IG Bulg 3,2",1887,51887,,7544,p POINT(24.727478 42.2020729),3 Region,,No,N/A,No,Stone,,,Stele,7 Drawing,1 Relief,2 Figural,,Other > notes|Standing person,"Standing woman, maybe Kybele",Yes,,,,,,No,Prose,,Irregular,Uncertain,,,,1,,,,,,,,No,No,,
8886,2,Yes,"IG Bulg 3,2",1888,51888,,8850,p POINT(24.7439575 42.2244497),4 Uncertain,,No,N/A,No,Stone,Limestone,,Architectural feature,1 Intact,1 Relief,1 Architectural / Ornamental,Altar,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Dedicatory,,12,,1903|1907|1917,,3098|1894,,,,No,No,8887,
8888,2,Yes,"IG Bulg 3,2",1889,51889,,8850,p POINT(26.2019433 41.7654876),3 Region,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,,,,,,No,Prose,,Irregular,Private,,Funerary,,4,,3441|1921,,,,,,No,No,8889|8891|8892,
8897,2|1793,Yes,"IG Bulg 3,2",1896|5495,51896,,8898,p POINT(24.2993546 42.1059916),3 Region,"2.5 km W from Kapitan Dimitrevo, 0.4 km E from the road to Pazardzhik, Christian sanctuary",Yes,Secondary,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,1,,1924,,,,,,No,No,,
8899,2|1793,Yes,"IG Bulg 3,2",1897|5495,51897,,8898,p POINT(24.2983246 42.1075199),3 Region,"Christian church, same as no. 1896",Yes,Secondary,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,,,,,,No,Prose,,Irregular,Uncertain,,,,1,,,,,,,,No,No,,
8900,2,Yes,IG Bulg 4,1902|5668,61902,26:829,8901,p POINT(23.3226013 42.7007306),1 Certain,built into wall above the city gate,No,Habitation,No,Stone,Limestone,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,176,180,Roman,2,,No,Prose,,Irregular,Public,State decrees,,building inscription,8,2645|3563|1846,1903,,,,2052,,Yes,No,4953|4928|8904,"93ef6b470295bc5a214b6d3f1c2969405c73edc1,mediatype=image"
8905,2,Yes,IG Bulg 4,1903,61903,,8901,p POINT(23.3210403 42.6967999),1 Certain,,No,N/A,No,Stone,Limestone,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,155,155,Roman,2,,No,Prose,,Irregular,Public,,,,2,2585,,,,,,,No,No,8906|8907,
8908,2,Yes,IG Bulg 4,1904,61904,,8901,p POINT(23.3235723 42.6993783),1 Certain,,No,N/A,No,Stone,Limestone,,Architectural feature,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,155,155,Roman,2,,No,Prose,,Irregular,Public,Other > notes,,building dedication?,2,2585,,,,,,,No,No,8906|8907,
8909,2,Yes,IG Bulg 4,1905,61905,,8901,p POINT(23.3195972 42.6948799),1 Certain,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Public,,,,3,1831|2585,,,,,,,No,No,,
8910,2,Yes,IG Bulg 4,1906,61906,,8901,p POINT(23.3206916 42.6968196),1 Certain,,No,Habitation,No,Stone,Limestone,,Architectural feature,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Public,,,,4,1828|1856|2336,1924,,,,,,No,Yes,8911|6702|8913|8914,
8915,2,Yes,IG Bulg 4,1907,61907,,8901,p POINT(23.3236045 42.6993902),1 Certain,,No,N/A,No,Stone,Limestone,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,142,142,Roman,2,,No,Prose,,Irregular,Public,Honorary decrees,,,7,1817|1821|7181,,,,,,,Yes,No,4919|8916,
8917,2,Yes,IG Bulg 4,1908,61908,,8901,p POINT(23.3259916 42.6977501),1 Certain,,No,N/A,No,Stone,Limestone,,Architectural feature,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Column,,,Yes,161,163,Roman,2,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,5,2305|8918,1903,,,,8919,,No,No,8920,
8921,2,Yes,IG Bulg 4,1909,61909,,8901,p POINT(23.326292 42.6903692),1 Certain,,No,Habitation,No,Stone,Limestone,,Architectural feature,4 Almost destroyed,4 N/A,,,,,Yes,161,163,Roman,2,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,3,1821,,,,,8919,,No,No,8920,
8922,2,Yes,IG Bulg 4,1910,61910,,8901,p POINT(23.3237815 42.6992482),1 Certain,,No,Habitation,No,Stone,Limestone,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding|Base,,,Yes,214,218,Roman,3,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,11,6687|1817|1821,,,,,,,No,No,8923|8924|8927|8929|8930|8932,
8933,2,Yes,IG Bulg 4,1911,61911,,8901,p POINT(23.3235669 42.6994059),1 Certain,,No,Habitation,No,Stone,Limestone,,Stele,7 Drawing,4 N/A,,,,,Yes,261,268,Roman,3,,No,Prose,,Irregular,Public,Honorary decrees,,,7,,1903,,,,,,Yes,No,6752|7382,
8934,2,Yes,IG Bulg 4,1912,61912,,8901,p POINT(23.3259916 42.6977974),1 Certain,,No,Habitation,No,Stone,Limestone,,Architectural feature,4 Almost destroyed,4 N/A,,,,,Yes,261,268,Roman,3,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,4,,3446,,,,,,No,No,5940|8936|8937|4803|8939,
8940,2|1793,Yes,IG Bulg 4,1913|5669,61913,,8901,p POINT(23.3252621 42.6912524),1 Certain,,No,Habitation,No,Stone,Limestone,,Architectural feature,1 Intact,1 Relief,1 Architectural / Ornamental,Base|Floral motive,,,Yes,161,163,Roman,2,,No,Prose,,Irregular,Public,Honorary decrees,,,3,1817|1821,1903,,,,,,No,No,8942,
8943,2,Yes,IG Bulg 4,1914,61914,,8901,p POINT(23.3214211 42.6977343),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Public,Honorary decrees,,,5,1817|1821|4719,,,,,2052,,No,No,,
8944,2,Yes,IG Bulg 4,1915,61915,,8901,p POINT(23.321507 42.6974662),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding|Floral motive,,,Yes,,,Roman,,,No,Prose,,Irregular,Uncertain,,,,1,,,,,,,,No,No,4582,
8945,2|1793,Yes,IG Bulg 4,1916|5670,61916,,8901,p POINT(23.3215928 42.6974504),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,5,2305,1934,,,,,,No,No,8948,
8949,2,Yes,IG Bulg 4,1917,61917,,8901,p POINT(23.3261418 42.6978132),1 Certain,,No,N/A,No,Stone,Limestone,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,139,161,Roman,2,,No,Prose,Roman style,Irregular,Public,State decrees,,,20,1821|1817|1846|2320|2302,1903,,1880|1901|1860,4051,1791|2052,,Yes,No,4922|6852|8950,
8951,2,Yes,IG Bulg 4,1918,61918,,8901,p POINT(23.3235455 42.6994217),1 Certain,,No,Habitation,No,Stone,Marble,,Stele,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Floral motive,,,Yes,138,169,Roman,2,,No,Prose,,Irregular,Public,State decrees,,,9,,,,1862,,,,No,No,8952,
8953,2|1793,Yes,IG Bulg 4,1919|5671,61919,,8901,p POINT(23.3260989 42.6977816),1 Certain,,No,Habitation,No,Stone,Limestone,,Stele,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,138,169,Roman,2,,No,Prose,Roman style,Irregular,Public,State decrees,,,10,1817|1821,,,1862,,1791|2052,,No,No,7133|8954,
8955,2,Yes,IG Bulg 4,1920,61920,,8901,p POINT(23.3212924 42.6993902),1 Certain,,No,Habitation,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Public,State decrees,,,2,,,,,,,,No,No,,
8956,2|1793,Yes,IG Bulg 4,1921|5672,61921,,8901,p POINT(23.3210135 42.6967566),1 Certain,,No,Habitation,No,Stone,Marble,,Stele,1 Intact,1 Relief,2 Figural,,Animal|Fight/Hunt/Athletes|Standing person|Statue|Group of people,scene of Gladiatorial games,Yes,300,499,Roman,4|5,,No,Prose,,Irregular,Uncertain,,,,1,,,,,,,,No,No,,
8982,2,Yes,IG Bulg 4,1922,61922,,8901,p POINT(23.3210349 42.6967723),1 Certain,,No,N/A,No,Stone,Other >,syenit,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Column,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Public,Accounts/Lists,,"list of people with their occupation, job description",9,,,,,,,,No,No,8984|8987|6816|8988|8991|4381|4977|8992|8993,
8994,2|1793,Yes,IG Bulg 4,1923|5673,61923,,8901,p POINT(23.3223867 42.6991378),2 Vicinity,,No,Habitation,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Public,Accounts/Lists,,,14,,,,,,,,No,No,8995|5054|8996|8997|8998|9000|9002|9004|9005|9006|9008|9009,
9010,2|1793,Yes,IG Bulg 4,1925|5675,61925,,8901,p POINT(23.3257999 42.6986894),1 Certain,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,117,138,Roman,2,,Yes,Prose,Roman style,Irregular,Public,Accounts/Lists|Religious/Ritual,,,62,,1903,,,,,,Yes,Yes,4919|9011|9012|9013|9016|9018|9020|9022|9024|9027|9029,
9034,2|1793,Yes,IG Bulg 4,1926|5676,61926,,8901,p POINT(23.3245969 42.6917729),1 Certain,,No,Religious/Ritual,No,Stone,Limestone,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental|2 Figural,Architectural moulding|Other > notes,,head of Medusa,Yes,161,163,Roman,2,,No,Prose,Roman style,Irregular,Private,,Dedicatory,,5,,,,1901|2697|1892,6902,,,No,No,6136|8920,
9030,2,Yes,IG Bulg 4,1927,61927,,8901,p POINT(23.3237171 42.7044205),2 Vicinity,,No,Habitation,No,Stone,Limestone,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Dedicatory,,6,,1903|2351,,1883|9031|1880|1886,9032,,,No,No,9033,
9035,2,Yes,IG Bulg 4,1928,61928,,8901,p POINT(23.3239102 42.7058239),2 Vicinity,,No,N/A,No,Stone,Limestone,,Architectural feature,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Altar|Floral motive,,,Yes,170,230,Roman,2|3,,No,Prose,Roman style,Irregular,Private,,Dedicatory,,5,,1903,,1860,9036,,,No,No,9037,
9038,2,Yes,IG Bulg 4,1929,61929,,8901,p POINT(23.3212066 42.6975135),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,2 Figural,,Three Nymphs,,Yes,,,Roman,,,No,Prose,,Irregular,Private,,Dedicatory,,4,,1922,,1894|6800|1860,,,,No,No,9039,
9040,2,Yes,IG Bulg 4,1930,61930,,8901,p POINT(23.321507 42.6975293),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,1 Intact,1 Relief,2 Figural,,Horse   rider,,Yes,,,Roman,,,No,Prose,Roman style,Irregular,Private,,Dedicatory,,3,,1907,,1883|1860,9041,9042,,No,No,7257,
9043,2,Yes,IG Bulg 4,1931,61931,,8901,p POINT(23.3257985 42.6960903),1 Certain,,No,Habitation,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,2 Figural,,Horse   rider,,Yes,,,Roman,,,No,Prose,,Irregular,Private,,Dedicatory,,3,,1907,,1883|1878,,,,No,No,9044,
